playerShort,height,weight,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,meanIAT,nIAT,seIAT,meanExp,nExp,seExp,position,club,leagueCountry,rater,firstName
sascha-schuenemann,179.0,72.0,116,55,21,40,5,14,1,4,0.3366281626427214,7749.0,5.454025113076386e-05,0.3359668924003006,7974.0,0.0002250616365790172,3,39,2,0,718
saul,176.0,70.0,135,45,40,50,15,15,1,0,0.3698935941871718,1785.0,0.00022948964086646388,0.5882973115445439,1897.0,0.00100164730649311,10,23,3,0,719
scott-parker,175.0,69.0,465,180,113,172,30,101,3,2,0.3403444849287107,26128.655555555557,0.000237080483404458,0.4295858463677159,27361.61111111111,0.001084198144640096,3,83,0,0,720
scott-sinclair,177.0,64.0,215,86,52,77,47,5,0,0,0.32922747042980677,39215.14473684211,0.00011082272632516848,0.3825930284102329,41078.19736842105,0.0005651537973641527,8,48,0,1,720
scott-wootton,184.0,78.0,63,24,10,29,3,10,0,0,0.32913464679374943,42742.52380952381,2.0166588228758417e-05,0.36609369300560896,44772.19047619047,8.495294853751024e-05,1,49,0,0,720
sead-kolasinac,183.0,82.0,116,70,23,23,15,25,0,0,0.3407985181248714,36573.76470588235,0.00016151821472263803,0.40103583848261787,37616.867647058825,0.0007631749218016393,6,31,2,0,721
sebastian-boenisch,191.0,85.0,188,90,51,47,6,22,1,1,0.3475139183184074,7447.104651162791,0.0003983775515558343,0.451180504008939,7730.604651162791,0.002298817610101714,6,11,2,0,722
sebastian-coates,196.0,85.0,124,77,22,25,7,26,1,0,0.35300817575567905,8494.938461538462,0.0015721606696515419,0.551404928079767,8895.030769230769,0.009133975018998519,1,45,0,0,722
sebastian-fernandez,168.0,69.0,201,82,48,71,33,19,0,2,0.36881953900287406,2108.4084507042253,0.0014381213318011218,0.6006253267517039,2229.056338028169,0.007788182539507636,2,52,3,0,722
sebastian-freis,183.0,78.0,268,98,65,105,54,14,0,0,0.3405896501725808,7041.725806451613,0.00013870774301769266,0.38225526626562145,7250.8387096774195,0.000623272967426778,2,72,2,0,722
sebastian-jung,179.0,72.0,238,103,61,74,11,17,0,0,0.3420975513267092,6661.723404255319,0.000284383089424788,0.393819166781297,6870.925531914893,0.0016594177069886634,9,25,2,0,722
sebastian-kehl,188.0,80.0,459,236,107,116,35,89,3,3,0.3495610988420127,7924.055555555556,0.0002470446516271833,0.45260099776308366,8234.182539682539,0.0011494907788755441,4,16,2,0,722
sebastian-langkamp,190.0,85.0,182,56,48,78,12,39,1,1,0.3390188881460582,7215.0,0.00014385642934483384,0.3622442751013177,7425.45205479452,0.0007213303713737159,1,28,2,0,722
sebastian-larsson,178.0,70.0,397,166,95,136,42,58,0,0,0.33966566355594036,28993.941176470587,0.00020340966460647182,0.4419293450781901,30364.41176470588,0.0009678657382742322,10,82,0,0,722
sebastian-mielitz,188.0,73.0,124,40,28,56,0,3,0,0,0.3376025807667876,7349.145161290323,0.00011694715228559085,0.3452216086839762,7563.258064516129,0.00048625747567267034,5,91,2,0,722
sebastian-polter,190.0,88.0,152,66,37,49,44,19,1,2,0.33841283747142226,7188.677777777778,0.00010272905898584866,0.35773011399252747,7399.0,0.00044902084980900827,2,0,2,0,722
sebastian-proedl,194.0,85.0,247,95,53,99,18,38,1,1,0.35031510771918034,5337.778947368421,0.0005676633193275913,0.44042262049774944,5540.168421052632,0.00263420135150491,1,91,2,0,722
sebastian-rode,179.0,67.0,150,62,39,49,7,21,0,1,0.34159908855652454,7199.641791044776,0.0002852423906541905,0.39200733486640627,7423.955223880597,0.0016932895312896726,4,25,2,0,722
sebastian-rudy,177.0,72.0,208,82,58,68,21,37,0,0,0.3447578266283362,6677.261363636364,0.00024173392141378,0.4363289474196534,6896.090909090909,0.0012450980351319744,4,2,2,0,722
sebastian-tyrala,172.0,78.0,171,59,35,77,22,25,2,1,0.3383795664846491,7460.244897959184,8.511923668457938e-05,0.34759186469501746,7677.877551020408,0.0003808328612283944,0,77,2,0,722
sebastien-bassong,187.0,84.0,231,66,67,98,6,17,1,3,0.3360941634243944,18766.885714285716,0.0009943547215603785,0.4128681220632335,19649.22857142857,0.005069429668067206,1,54,0,1,723
sebastien-grax,178.0,74.0,143,39,44,60,25,15,0,2,0.33711796143165756,2703.0384615384614,0.00023967196019371317,0.3696430164053852,2823.673076923077,0.0009836942898181177,12,24,1,0,723
sebastien-puygrenier,186.0,64.0,256,85,82,89,25,57,1,3,0.3451754616744909,6398.042253521126,0.00031391140433812624,0.45345602328910495,6695.619718309859,0.001449438639071415,1,4,1,0,723
sebastien-roudet,180.0,67.0,281,88,79,114,27,34,0,2,0.33475470314357186,2780.0188679245284,0.00025257355150770693,0.3623366612185638,2907.6603773584907,0.0010398768661847313,0,32,1,0,723
sebastien-squillaci,183.0,76.0,365,185,92,88,23,37,0,2,0.34837994113984716,9464.6640625,0.0004316871370839239,0.47533391776417944,9913.5703125,0.0020433886654740215,1,6,0,0,723
sejad-salihovic,180.0,81.0,339,136,81,122,90,77,4,2,0.3443578395101512,25624.354545454546,0.0005879519939148125,0.4050644998986021,26369.48181818182,0.0030581317928415896,3,2,2,0,724
senah-mango,181.0,78.0,3,0,2,1,0,1,0,0,0.298225227393224,483.6666666666667,0.002320732670382279,0.24595902318939034,500.3333333333333,0.00907706112317365,1,58,1,1,725
sercan-sararer,180.0,83.0,175,74,41,60,36,13,2,0,0.34143796485819056,7450.4358974358975,0.00013627942770102157,0.37188979406399447,7680.089743589743,0.0006387604989777881,8,77,2,0,726
serdar-tasci,186.0,75.0,292,142,58,92,16,45,0,3,0.350373601835581,6945.978723404255,0.00030871664515379324,0.4822114465351046,7206.659574468085,0.0014446948546424732,1,89,2,0,727
sereno,188.0,78.0,132,51,32,49,5,35,2,4,0.3671238625825992,2705.6666666666665,0.0003130195889162911,0.5089714785644288,2806.257575757576,0.001401540590844443,1,69,3,0,728
sergi-roberto,177.0,70.0,129,72,26,31,11,17,0,0,0.3678872907059258,2705.0714285714284,0.00036860542018307235,0.6190478256854072,2846.4464285714284,0.0017866711493732504,12,29,3,0,729
sergio-alvarez_3,179.0,75.0,29,19,3,7,0,0,0,1,0.36989359418717194,1785.0,0.00022948964086646402,0.5882973115445439,1897.0,0.00100164730649311,5,20,3,0,730
sergio-escudero_3,176.0,67.0,89,34,23,32,5,16,1,0,0.3563732520971434,4828.666666666667,0.00015830587962401116,0.48968663322643846,5022.438596491228,0.0006883287067162414,6,31,2,0,730
sergio-garcia,174.0,72.0,313,111,88,114,73,41,2,2,0.36701728856094384,4032.155172413793,0.00026055075662515583,0.5776876051195876,4246.379310344828,0.0012123618998388555,2,26,3,0,730
sergio-ramos,183.0,75.0,547,368,81,98,58,151,12,7,0.3530131557758062,33761.640287769784,0.0018321722859294405,0.5414575885469683,34779.510791366905,0.005920862892734311,9,66,3,0,730
sergio-sanchez_2,185.0,76.0,174,66,46,62,5,53,3,1,0.3653304179956408,4826.021739130435,0.00024405050729211603,0.5660863477451281,5071.804347826087,0.0010826639966921275,9,52,3,0,730
shane-ferguson,178.0,73.0,86,26,15,45,2,7,0,1,0.3380036074385142,30659.333333333332,0.0002899126037840935,0.45443971190198024,32108.45,0.001469686346779465,12,53,0,0,731
shane-long,178.0,71.0,345,132,87,126,89,32,0,2,0.3373395351584978,31599.04424778761,0.00017313979246040976,0.4228919368178756,33095.13274336283,0.0008246113466245689,12,92,0,0,731
shaun-maloney,173.0,69.0,292,159,47,86,57,14,0,0,0.3414371397630726,25066.963963963964,0.00022612013213480146,0.435047950670275,26248.522522522522,0.0010066408597210151,7,94,0,0,732
shaun-wright-phillips,168.0,64.0,460,210,111,139,58,22,1,0,0.34423818307291915,24104.754716981133,0.000419082967146132,0.45911052095536087,25241.528301886792,0.0023955115012256156,11,60,0,1,732
shay-given,188.0,84.0,665,272,180,213,0,20,0,1,0.34791342727802077,19759.529069767443,0.0004667190220206036,0.49085471905779227,20687.60465116279,0.0020252134490933702,5,8,0,0,733
shinji-kagawa,172.0,63.0,193,116,35,42,58,9,0,0,0.3494842491858619,10888.939393939394,0.0007184259019754355,0.45564605994000806,11377.272727272728,0.003882568370225766,0,49,0,0,734
shinji-okazaki,173.0,70.0,261,119,58,84,89,18,0,0,0.3463068958392911,6819.926605504587,0.0008586312962489068,0.40006711264626343,7101.137614678899,0.004549933051569238,2,89,2,0,734
shola-ameobi,191.0,84.0,393,161,97,135,75,34,0,1,0.34200100603835487,45406.755102040814,0.0006027920915859525,0.4642434068558129,47150.23469387755,0.002927518643061467,12,53,0,1,735
siaka-tiene,176.0,72.0,224,97,78,49,9,51,5,1,0.33401358802244374,4016.2183908045977,0.0037039294717538356,0.31290162902246893,4202.241379310345,0.020749068110850064,6,59,1,1,736
sidney-govou,175.0,72.0,473,250,126,97,73,55,3,0,0.34398203461489457,5894.6640625,0.0004969447314099662,0.4481837764421391,6165.90625,0.0023927924638950855,11,96,1,1,737
sidney-sam,174.0,71.0,251,119,64,68,61,29,1,0,0.3446169066097266,30005.19318181818,0.00020205514083664942,0.4275819725069557,30882.5,0.0009496598684775059,0,11,2,0,737
sidy-kone,185.0,73.0,7,3,3,1,0,0,0,1,0.2814257541137123,1839.7142857142858,0.010887068198332543,0.15642362706370264,1946.2857142857142,0.02296292111537243,12,57,1,1,738
silvio_2,178.0,72.0,141,61,37,43,3,30,1,0,0.36738664928804277,5352.519480519481,0.00036070941381686404,0.5967876906709219,5607.090909090909,0.0016053251597956339,9,10,3,0,739
simao,170.0,64.0,479,225,108,146,94,56,3,1,0.36155916089326545,5262.75,0.00041498756558551605,0.5400812259535119,5509.894444444444,0.001959626140192548,7,26,3,0,740
simon-davies,178.0,72.0,411,143,99,169,41,22,1,0,0.342115552489002,22404.581632653062,0.0003578724792080994,0.4730628351955226,23464.744897959183,0.001888565898497092,7,34,0,0,741
simon-jentzsch,196.0,96.0,462,178,109,175,0,25,0,1,0.34075002504774166,7071.13829787234,0.0002084341031767113,0.393571444964773,7289.159574468085,0.0010672109352266952,5,28,2,0,741
simon-kjaer,190.0,82.0,244,107,63,74,10,44,1,1,0.35945852732294037,4357.027522935779,0.0006950134241000879,0.47416983836682614,4545.660550458716,0.003573579764592321,1,90,2,0,741
simon-pouplin,185.0,78.0,203,74,51,78,0,11,0,0,0.33759653208644186,5991.454545454545,0.00015492939091660718,0.35683374938138945,6210.090909090909,0.0006312072772737587,5,32,1,0,741
simon-rolfes,191.0,83.0,501,241,100,160,67,40,0,1,0.347904584798943,6999.084507042254,0.0002699115960029602,0.45001856463347745,7255.154929577465,0.0012333964777646396,4,11,2,0,741
siqueira,184.0,76.0,180,71,44,65,15,32,6,1,0.3776943427370985,2291.035714285714,0.00026993258450090055,0.5845402330826699,2428.8690476190477,0.001225579326050935,7,37,3,0,742
sisi,168.0,68.0,179,69,42,68,12,31,1,0,0.3663818948388269,1963.311475409836,0.0002826396404268993,0.568325330614873,2076.6065573770493,0.00127128930409917,8,18,3,0,743
slobodan-medojevic,183.0,78.0,116,60,32,24,5,20,1,0,0.3221276312966791,2863.301886792453,0.001813746262557264,0.4503784937745569,2950.509433962264,0.008683623079446829,12,90,2,0,744
slobodan-rajkovic,191.0,88.0,134,58,33,43,4,19,0,2,0.3552077387669877,5947.0375,0.000399275881391923,0.4950009476626903,6163.2375,0.0018050980598621857,1,38,2,0,744
sofian-chahed,178.0,73.0,237,103,58,76,9,35,2,1,0.33694816176817444,7485.852272727273,0.0007306384648391192,0.3343633146910783,7735.181818181818,0.0037730301752439822,4,39,2,0,745
sokratis-papastathopoulos,185.0,82.0,260,128,60,72,8,62,7,1,0.3559878167855779,5383.0,0.0005104953487380327,0.4882331395181355,5625.219512195122,0.0028634382997818546,1,91,2,0,746
soldado,179.0,72.0,317,148,67,102,149,80,0,3,0.3542724838125193,49086.47959183674,0.00034088508271576477,0.5230080200511642,50606.816326530614,0.0015762598138046135,2,87,3,0,747
sonny-kittel,178.0,65.0,53,23,9,21,12,6,0,0,0.33770524994893536,7426.153846153846,6.793682366638814e-05,0.34972399680597804,7641.666666666667,0.00028676520588984556,0,25,2,0,748
sotirios-kyrgiakos,193.0,88.0,284,125,74,85,18,49,3,3,0.34506075052843904,13560.54609929078,0.0003756445282597072,0.4621234531652613,14182.212765957447,0.001970591662386563,1,90,2,0,749
soufian-benyamina,189.0,78.0,161,55,56,50,41,8,0,1,0.3366281626427214,7749.0,5.454025113076385e-05,0.3359668924003006,7974.0,0.0002250616365790172,2,89,2,0,750
souleymane-camara,174.0,72.0,334,139,93,102,56,27,0,0,0.32730125723271924,27873.379746835442,0.0016052302871375217,0.34927031896405913,28682.569620253165,0.007469554065540523,11,51,1,1,751
souleymane-diawara,185.0,74.0,428,185,103,140,18,76,3,3,0.33177145533344365,8210.025862068966,0.0011420676757394695,0.3715048206403639,8590.98275862069,0.005495339370798054,1,58,1,1,751
srdjan-lakic,186.0,82.0,205,81,51,73,60,26,0,1,0.34434911855371836,7124.25,0.00013179322446536888,0.3938084568609761,7347.09375,0.0005938281024102777,2,90,2,0,752
steed-malbranque,173.0,72.0,578,234,148,196,70,48,0,0,0.3425805683225725,17030.50406504065,0.0002540400342188548,0.436440870491108,17832.455284552845,0.0011894985430471509,0,57,1,0,753
steeve-elana,185.0,80.0,172,65,49,58,0,2,0,0,0.33498658369604045,2777.46,0.00021407531130767475,0.3508370377569787,2901.54,0.0009559573324897107,12,44,1,1,754
stefan-aigner,185.0,72.0,226,85,56,85,48,37,1,1,0.33814704870188855,7801.472972972973,8.546152012998317e-05,0.3575952306143125,8040.972972972973,0.0003644043939819927,10,25,2,0,755
stefan-babovic,180.0,72.0,144,82,20,42,19,24,3,1,0.3350662743061857,2263.340909090909,0.001468632073353221,0.5068028677968607,2361.75,0.007209810430775831,0,70,3,0,755
stefan-bell,192.0,86.0,144,65,34,45,12,19,1,0,0.33876009283983494,7371.806818181818,0.00019857530321317336,0.35895438012884234,7587.772727272727,0.0012173054013005496,1,1,2,0,755
stefan-kiessling,191.0,80.0,412,186,82,144,149,42,0,2,0.34963913014903036,7185.0,0.00029465923945330035,0.4677473977283996,7462.75,0.001370892598965296,2,11,2,0,755
stefan-reinartz,189.0,83.0,237,121,54,62,12,51,0,0,0.34318276516347984,28258.85714285714,0.000289301638643068,0.43799434807282933,29073.186813186814,0.0013714604328959258,1,11,2,0,755
stefan-reisinger,185.0,82.0,335,117,76,142,83,31,0,0,0.3366281626427214,7749.0,5.454025113076384e-05,0.3359668924003006,7974.0,0.00022506163657901718,2,33,2,0,755
stefan-thesker,190.0,82.0,52,25,14,13,2,10,0,0,0.3386384326472402,6902.177777777778,0.0001345614751191971,0.364492982078944,7104.266666666666,0.0005871646797277369,1,2,2,0,755
stefano-celozzi,171.0,65.0,199,78,52,69,3,10,0,1,0.34122719314116645,8097.766233766234,0.00019404580256904928,0.38547265662747204,8367.558441558442,0.0009090651789490383,9,25,2,0,756
stelios-malezas,192.0,80.0,171,85,41,45,4,28,0,0,0.3369723115087693,3614.9615384615386,0.0004619938699221736,0.431620744038775,3752.128205128205,0.002227837763038146,1,33,2,0,757
stephan-andersen,188.0,82.0,252,102,55,95,0,5,0,0,0.351671065345059,8406.896226415094,0.0003715537424187505,0.4863239344955857,8784.867924528302,0.0017400583460939997,5,96,1,0,758
stephan-fuerstner,178.0,71.0,241,92,72,77,14,36,1,1,0.3370424169323669,7562.450704225352,7.156919938866132e-05,0.33814614990398967,7781.971830985915,0.0002990044514567214,4,77,2,0,758
stephan-hain,180.0,75.0,102,36,31,35,17,7,0,0,0.33662816264272116,7749.0,5.454025113076386e-05,0.3359668924003008,7974.0,0.0002250616365790171,2,28,2,0,758
stephan-schroeck,170.0,68.0,229,103,50,76,9,49,4,0,0.338717160601816,6880.068965517241,0.00018209783020450328,0.3503203840397139,7082.120689655172,0.000796879492682657,10,2,2,0,758
stephane-mbia,189.0,82.0,302,132,85,85,18,77,2,6,0.33299167003081315,24091.67213114754,0.002818002696404234,0.3881752110335909,24905.081967213115,0.013639101442852677,4,60,0,1,759
stephane-sessegnon,172.0,72.0,303,101,89,113,41,38,0,5,0.31246565041925434,13575.023529411765,0.002956388669481205,0.24819851691708517,14217.35294117647,0.01360985535051395,10,82,0,1,759
stephen-ireland,175.0,68.0,270,96,62,112,31,19,0,1,0.3419153938285122,29516.474576271186,0.00018255500493262586,0.4531082171887721,30914.372881355932,0.0008364097694743578,0,8,0,0,760
stephen-kelly,181.0,77.0,290,111,70,109,2,22,0,1,0.33751792500967087,47349.245614035084,0.00015816057190000475,0.43025462184199836,49243.5350877193,0.0007148139065079604,9,34,0,0,760
stephen-warnock,183.0,77.0,400,159,107,134,16,71,1,1,0.3331887355117301,35283.98095238095,0.00018896745295943738,0.3835433194940005,36952.95238095238,0.0008422293409186688,6,14,0,0,760
steve-harper,188.0,82.0,220,97,58,65,0,1,0,0,0.33658081484667063,34573.13924050633,0.0001037207866416753,0.43598172289955495,36215.08860759494,0.0004962870768724292,12,53,0,0,761
steve-mandanda,185.0,82.0,350,167,86,97,0,10,1,1,0.35231024106269965,4896.8,0.00043371522241092067,0.5012171789619279,5126.155555555555,0.002117770406676449,5,58,1,1,761
steven-caulker,191.0,76.0,186,63,43,80,12,12,0,0,0.3362659339381696,32502.4375,0.00031682969631624915,0.4318592925994989,34042.1875,0.0019138246205217893,1,83,0,1,762
steven-cherundolo,172.0,69.0,491,206,112,173,9,73,5,1,0.34043400900546067,8319.483333333334,0.0009338145100860688,0.39331667959784417,8597.141666666666,0.00521747221656568,9,39,2,0,762
steven-davis_2,170.0,60.0,443,189,115,139,39,21,0,0,0.34305444831786197,22204.59842519685,0.0004505937872349592,0.491596285675555,23249.456692913387,0.002252575001545634,4,76,0,0,762
steven-gerrard,188.0,83.0,765,418,176,171,194,76,4,3,0.3484121469581642,15478.816326530612,0.0005812275095480156,0.47721821231014966,16199.57142857143,0.003103569976114915,3,45,0,0,762
steven-naismith,175.0,72.0,324,165,68,91,76,43,0,0,0.34392092284807385,24344.314606741573,0.000282158451849456,0.4703155311423443,25498.494382022473,0.0014184823756064138,2,27,0,0,762
steven-sidwell,178.0,70.0,399,187,90,122,57,67,2,2,0.33445034852584454,36745.635416666664,0.0001079783101247017,0.4087287580784002,38489.958333333336,0.0005243017804056864,3,34,0,0,762
steven-taylor,188.0,81.0,260,100,73,87,14,36,3,2,0.34446398123860866,22872.69135802469,0.00024260597308326207,0.47990367102087833,23951.74074074074,0.0011432372431195853,12,53,0,0,762
steven-whittaker,186.0,87.0,387,191,79,117,28,47,2,1,0.3431846401398621,23459.776699029127,0.00022805002684762047,0.4518846077567718,24573.81553398058,0.0010407165981081283,9,54,0,0,762
stewart-downing,182.0,70.0,481,188,121,172,44,12,0,0,0.3432401385224527,22340.78350515464,0.0003617674251821778,0.44240976551247135,23393.77319587629,0.001661447505710099,7,45,0,0,763
stilian-petrov,180.0,77.0,465,234,112,119,52,74,1,0,0.351639529290181,30651.03448275862,0.0007677193461604288,0.48776872519117326,31818.56551724138,0.004058909204464476,3,8,0,0,764
stuart-taylor,195.0,86.0,69,29,18,22,0,1,0,0,0.3331005507614843,37789.90697674418,6.500501756337008e-05,0.3913482829485761,39583.09302325582,0.0002937289478217188,5,63,0,0,765
susaeta_3,179.0,68.0,293,116,70,107,42,40,2,0,0.36613671739242115,4027.257575757576,0.00036906840312855664,0.5706065376979115,4223.0,0.0017358193352976687,11,9,3,0,766
sven-bender,185.0,72.0,258,131,63,64,8,34,0,0,0.3426761342571775,7720.559523809524,0.0002582820320053658,0.40605947990485786,7995.988095238095,0.0012233105653725717,4,16,2,0,767
sven-neuhaus,192.0,90.0,199,78,54,67,0,2,0,0,0.3366281626427214,7749.0,5.454025113076389e-05,0.3359668924003006,7974.0,0.0002250616365790172,12,38,2,0,767
sven-schipplock,185.0,79.0,198,69,50,79,68,33,1,1,0.33707825679419334,8162.945205479452,5.95308179540607e-05,0.3393078071603132,8411.369863013699,0.0002458009365792225,2,2,2,0,767
sven-ulreich,189.0,80.0,265,109,59,97,0,18,0,0,0.34401803512433654,7927.157303370786,0.00018536864778359775,0.4079793695735426,8204.41573033708,0.0008731053524219803,5,89,2,0,767
sylvain-armand,182.0,82.0,494,206,133,155,20,64,3,5,0.3462281581016268,6028.5684210526315,0.00034010130257695203,0.44541103438976665,6300.621052631579,0.0015999102086935908,6,59,1,0,768
sylvain-distin,191.0,85.0,562,220,145,197,11,51,1,1,0.33555777393471287,26980.87951807229,0.00014477234511476355,0.4133165634904125,28256.843373493975,0.0006543681735825015,1,27,0,1,768
sylvain-marchal,184.0,80.0,286,95,87,104,7,68,1,0,0.3360124383818802,2692.8035714285716,0.00029924760948446826,0.3625038633484966,2813.3035714285716,0.0013101119527666378,1,71,1,0,768
